user_id,home_lat,home_lon,office_lat,office_lon,commute_time,commute_time_minutes,commute_duration_min,dist_home_office_km,overlap_score,time_diff_minutes,accepted,past_acceptance_rate,optimal_notify_minutes,optimal_notify_time,day_of_week,response_time_lag_min
U00222,28.718175,76.89037,28.718246,77.186988,09:39,579,72,28.875,0.7166,16,0,0.6344,464,07:44,0,10.1
U00223,28.858699,76.892495,28.739544,77.095575,09:01,541,34,23.763,0.5569,1,1,0.6148,514,08:34,4,10.1
U00224,28.537494,77.085062,28.755003,77.116435,08:10,490,71,24.337,0.5323,23,1,0.5079,435,07:15,3,15.1
U00225,28.843908,77.065564,28.747701,77.00068,09:11,551,82,12.403,0.3625,10,1,0.5249,514,08:34,3,5.1
U00226,28.411933,76.910194,28.754244,76.999795,09:29,569,32,38.991,0.021,3,0,0.4098,495,08:15,2,2.3
U00227,28.666495,76.842269,28.435529,77.22001,07:50,470,26,44.841,0.9151,7,1,0.6943,383,06:23,2,10.5
U00228,28.704308,76.938417,28.43037,76.907183,07:00,420,85,30.559,0.7949,31,1,0.5828,383,06:23,1,9.8
U00229,28.450831,76.960305,28.573338,77.233467,09:45,585,89,29.927,0.1349,19,0,0.3102,503,08:23,0,1.7
U00230,28.467363,77.248127,28.653246,77.174057,07:32,452,79,21.862,0.1221,2,0,0.4251,427,07:07,0,7.1
U00231,28.601175,77.306874,28.766057,77.291082,08:59,539,60,18.367,0.3081,19,1,0.5232,467,07:47,2,10.7
U00232,28.863791,77.047032,28.56066,76.972674,07:06,426,21,34.415,0.7631,10,1,0.6416,360,06:00,0,9.4
U00233,28.6861,77.046564,28.532056,77.098151,08:32,512,83,17.822,0.5032,12,0,0.5511,425,07:05,2,11.7
U00234,28.847851,77.203365,28.775095,76.859885,08:30,510,29,34.358,0.6542,30,1,0.5197,412,06:52,2,4.6
U00235,28.786093,77.15973,28.519682,77.305378,07:27,447,28,32.791,0.0062,11,1,0.2875,360,06:00,1,1.0
U00236,28.624343,76.933911,28.794004,77.18445,09:22,562,68,30.831,0.9237,2,1,0.856,490,08:10,4,3.4
U00237,28.776686,76.894921,28.485024,77.157666,08:22,502,44,41.25,0.1657,14,0,0.3616,469,07:49,0,12.3
U00238,28.408562,77.063182,28.572547,77.213671,08:33,513,80,23.392,0.3189,1,0,0.5744,435,07:15,4,13.2
U00239,28.452389,77.128062,28.592516,76.985008,07:36,456,80,20.901,0.9472,10,1,0.785,402,06:42,3,7.2
U00240,28.798126,76.910741,28.543765,77.147969,09:35,575,75,36.464,0.7329,16,1,0.6045,460,07:40,0,15.6
U00241,28.782472,76.989569,28.401611,77.24847,09:54,594,77,49.21,0.5111,5,1,0.5175,545,09:05,4,7.2
U00242,28.511668,76.996031,28.513044,76.88605,08:05,485,55,10.728,0.8629,18,1,0.8296,413,06:53,2,5.4
U00243,28.654769,76.973262,28.562074,77.328997,07:53,473,80,36.146,0.0613,1,0,0.424,360,06:00,3,1.0
U00244,28.690888,77.074988,28.55054,77.294862,08:50,530,83,26.478,0.0763,12,0,0.273,436,07:16,4,7.6
U00245,28.816515,77.173062,28.777067,77.33114,09:11,551,36,15.985,0.1552,8,1,0.4124,513,08:33,3,13.3
U00246,28.689491,77.099789,28.422737,77.252258,07:22,442,46,33.123,0.2646,10,0,0.4102,360,06:00,0,14.3
U00247,28.598034,76.942743,28.586695,76.990099,09:17,557,61,4.784,0.709,7,1,0.7601,501,08:21,0,13.3
U00248,28.579608,76.892499,28.418007,77.136593,09:17,557,79,29.797,0.5324,12,1,0.6294,467,07:47,3,10.5
U00249,28.604423,77.259154,28.846711,76.901283,09:00,540,44,44.041,0.426,5,0,0.5397,430,07:10,1,16.0
U00250,28.712927,77.084445,28.779301,77.224625,09:18,558,34,15.508,0.7826,15,1,0.6565,441,07:21,5,3.2
U00251,28.816396,76.871691,28.871438,76.918356,09:42,582,39,7.611,0.3172,0,0,0.6255,495,08:15,2,13.9
U00252,28.617871,76.971642,28.836877,77.28208,07:29,449,74,38.807,0.0855,4,0,0.4089,360,06:00,2,9.4
U00253,28.518963,77.250057,28.55159,76.962684,07:40,460,54,28.261,0.3968,16,0,0.468,437,07:17,4,9.1
U00254,28.513598,77.22338,28.73196,76.92181,07:20,440,34,38.114,0.7664,31,0,0.541,360,06:00,0,1.0
U00255,28.758087,77.286666,28.547146,76.876161,08:48,528,68,46.302,0.4741,23,0,0.4138,412,06:52,2,9.7
U00256,28.791953,77.147065,28.826341,77.202796,08:19,499,64,6.63,0.9771,3,1,0.8189,458,07:38,2,13.8
U00257,28.450533,77.055682,28.597161,76.934964,07:00,420,53,20.092,0.8561,13,1,0.6761,394,06:34,6,1.0
U00258,28.431948,77.057584,28.580426,76.940811,08:36,516,61,20.039,0.791,24,1,0.6278,402,06:42,4,12.0
U00259,28.685328,76.93894,28.838753,76.926545,07:45,465,32,17.073,0.7732,6,1,0.654,393,06:33,4,1.0
U00260,28.470163,77.171907,28.801635,76.995956,08:18,498,28,40.602,0.5811,4,1,0.6885,461,07:41,0,1.0
U00261,28.795839,77.138385,28.863879,77.320018,08:53,533,75,19.215,0.9011,6,1,0.8045,489,08:09,2,7.5
U00262,28.548961,76.918981,28.431914,77.088177,09:12,552,66,20.999,0.5899,0,0,0.7059,466,07:46,3,15.9
U00263,28.469059,77.291688,28.516803,76.973048,09:43,583,88,31.54,0.3725,0,0,0.6195,500,08:20,2,7.4
U00264,28.842066,77.027919,28.544412,76.926899,09:04,544,85,34.469,0.1959,8,0,0.4559,463,07:43,2,10.3
U00265,28.479455,76.865367,28.603689,76.84964,09:30,570,42,13.875,0.8131,9,0,0.7145,522,08:42,3,3.5
U00266,28.536666,77.007219,28.627102,77.026146,07:25,445,49,10.207,0.3711,2,1,0.6277,360,06:00,5,7.0
U00267,28.473734,77.283627,28.539907,76.896131,07:27,447,78,38.516,0.7909,1,0,0.8736,360,06:00,0,7.7
U00268,28.455435,77.307648,28.779416,76.853776,10:02,602,15,57.054,0.983,15,0,0.7304,578,09:38,3,16.1
U00269,28.410151,77.090103,28.507157,76.89252,09:38,578,79,22.092,0.3987,11,0,0.5679,502,08:22,3,4.3
U00270,28.42659,77.327733,28.734328,77.002446,08:12,492,27,46.638,0.3407,2,0,0.5016,403,06:43,1,4.7
U00271,28.483828,77.286373,28.808849,77.22294,07:35,455,34,36.604,0.1701,4,1,0.4505,404,06:44,1,13.4
U00272,28.425623,77.260868,28.689775,76.874163,07:16,436,51,47.799,0.4754,5,1,0.5419,360,06:00,1,6.8
U00273,28.683749,77.278452,28.569996,77.186124,07:18,438,67,15.5,0.654,30,1,0.5544,360,06:00,6,8.6
U00274,28.726743,77.034756,28.490188,77.156477,08:31,511,41,28.807,0.3128,16,1,0.4308,402,06:42,4,10.2
U00275,28.588943,77.225799,28.464486,77.289815,07:00,420,85,15.158,0.4857,10,1,0.4811,360,06:00,1,4.8
U00276,28.552636,77.134443,28.757204,76.933833,09:20,560,73,29.97,0.5371,12,1,0.5587,470,07:50,1,1.0
U00277,28.642173,77.207039,28.625183,77.245077,08:20,500,70,4.158,0.2752,0,1,0.5212,431,07:11,0,13.4
U00278,28.820002,76.930671,28.422233,77.281081,09:34,574,72,55.774,0.0235,20,1,0.309,545,09:05,3,8.6
U00279,28.808543,77.213011,28.872243,77.338007,09:08,548,17,14.064,0.2156,7,1,0.5768,479,07:59,1,1.6
U00280,28.420868,77.328372,28.722226,77.25236,09:31,571,76,34.264,0.8031,13,0,0.7408,473,07:53,3,11.9
U00281,28.487119,76.994358,28.805208,76.903122,07:00,420,60,36.413,0.2781,8,0,0.4496,360,06:00,0,18.0
U00282,28.513638,77.342942,28.610331,77.323036,08:11,491,28,10.907,0.0138,19,0,0.3214,379,06:19,3,14.0
U00283,28.519706,77.032972,28.858611,77.255646,07:35,455,73,43.437,0.4249,2,1,0.5864,381,06:21,5,18.4
U00284,28.674192,76.941859,28.495772,76.948286,09:31,571,22,19.814,0.6825,28,1,0.5738,551,09:11,1,1.9
U00285,28.599806,76.897266,28.488865,76.924251,09:02,542,61,12.592,0.7524,7,1,0.7996,437,07:17,3,9.2
U00286,28.423642,77.240331,28.827361,77.317571,07:49,469,57,45.443,0.4139,17,0,0.3826,405,06:45,1,9.8
U00287,28.579335,77.122961,28.828024,76.919406,09:48,588,17,33.996,0.5719,12,1,0.585,561,09:21,5,7.4
U00288,28.651401,76.996637,28.639529,77.236323,09:25,565,43,23.385,0.7455,8,1,0.7228,477,07:57,1,6.4
U00289,28.448803,77.15031,28.460377,77.046682,07:51,471,24,10.195,0.8892,7,1,0.8158,413,06:53,0,1.0
U00290,28.80006,77.009372,28.546504,77.209141,09:12,552,85,34.201,0.6399,2,0,0.5935,454,07:34,4,16.5
U00291,28.424942,77.068662,28.761993,76.886844,09:49,589,75,41.409,0.6909,4,0,0.7528,494,08:14,6,1.0
U00292,28.843924,77.279959,28.806076,77.20978,08:24,504,89,8.013,0.0987,8,1,0.4922,390,06:30,3,12.5
U00293,28.447574,77.180765,28.566874,77.101075,08:01,481,51,15.357,0.4205,36,1,0.4483,365,06:05,0,8.1
U00294,28.804916,77.228825,28.429392,77.299193,09:41,581,39,42.241,0.889,4,1,0.7774,486,08:06,2,7.8
U00295,28.833274,77.137582,28.719549,76.936083,08:57,537,86,23.308,0.1607,8,1,0.4961,502,08:22,5,7.0
U00296,28.870194,77.345613,28.754959,76.895772,08:21,501,38,45.559,0.31,13,1,0.3499,400,06:40,3,9.0
U00297,28.784972,76.963119,28.603527,76.940072,08:01,481,46,20.265,0.678,18,1,0.5669,457,07:37,3,11.2
U00298,28.774149,76.973768,28.679887,76.880073,08:56,536,25,13.877,0.9021,11,1,0.8143,471,07:51,1,12.8
U00299,28.708392,76.887205,28.873938,77.339877,09:06,546,76,47.748,0.059,21,0,0.2194,446,07:26,3,7.4
U00300,28.773918,77.12255,28.517599,76.902657,07:27,447,23,35.598,0.8705,18,0,0.6775,360,06:00,2,2.0
U00301,28.464585,77.152813,28.675029,76.942434,08:22,502,17,31.098,0.2203,10,0,0.4324,385,06:25,1,1.8
U00302,28.657313,77.21024,28.693261,77.25294,07:16,436,77,5.764,0.8609,0,1,0.8581,404,06:44,2,13.2
U00303,28.646827,77.011077,28.663571,76.965845,08:32,512,78,4.782,0.8892,24,0,0.7624,421,07:01,3,6.6
U00304,28.811635,76.846251,28.817182,76.95337,07:19,439,79,10.436,0.7755,6,0,0.7061,411,06:51,4,2.9
U00305,28.622144,77.162437,28.690404,77.182878,09:22,562,79,7.834,0.9238,3,1,0.9655,487,08:07,2,4.3
U00306,28.584843,77.349335,28.643787,77.04337,09:35,575,25,30.532,0.9612,4,1,0.8729,521,08:41,3,7.5
U00307,28.70699,76.99022,28.459047,77.266094,09:16,556,42,38.455,0.9252,9,1,0.7205,513,08:33,3,1.6
U00308,28.527902,76.933807,28.73754,77.165517,09:27,567,72,32.436,0.5131,6,0,0.6136,473,07:53,0,7.8
U00309,28.467089,76.983701,28.463412,76.98699,09:17,557,38,0.519,0.4637,26,1,0.5751,442,07:22,3,14.3
U00310,28.629381,77.056962,28.412754,77.144941,07:05,425,73,25.528,0.1052,16,1,0.3252,371,06:11,2,7.4
U00311,28.600107,76.967966,28.634495,77.281895,09:45,585,83,30.832,0.2161,3,0,0.4602,493,08:13,0,1.0
U00312,28.511634,77.01695,28.674774,77.025886,10:04,604,87,18.13,0.6524,14,1,0.6317,508,08:28,4,12.3
U00313,28.576406,77.165485,28.879546,77.2156,07:51,471,73,34.001,0.1273,10,0,0.3871,382,06:22,2,13.6
U00314,28.575868,77.015964,28.741917,77.052075,07:36,456,74,18.764,0.9424,21,1,0.6282,403,06:43,2,13.8
U00315,28.557198,77.04199,28.807323,77.116967,09:17,557,59,28.71,0.227,2,1,0.4246,449,07:29,6,8.3
U00316,28.582143,76.860416,28.566266,77.214187,08:24,504,20,34.528,0.0879,4,1,0.4142,414,06:54,0,19.7
U00317,28.729157,77.308151,28.644279,76.870869,07:51,471,47,43.594,0.2352,13,0,0.2292,364,06:04,0,11.7
U00318,28.542501,77.047512,28.867649,77.072024,07:44,464,86,36.171,0.0489,4,0,0.4379,420,07:00,4,22.9
U00319,28.855452,77.007353,28.600347,76.888559,09:22,562,83,30.581,0.1661,15,0,0.4287,534,08:54,4,14.8
U00320,28.839847,76.884107,28.787499,77.209753,08:44,524,32,32.192,0.5877,16,1,0.6043,436,07:16,0,14.0
U00321,28.630837,77.163433,28.652475,77.149981,08:07,487,71,2.736,0.2892,15,1,0.6093,466,07:46,0,4.9
U00322,28.557613,77.280551,28.507502,77.006734,08:38,518,38,27.269,0.8012,7,1,0.735,479,07:59,5,3.3
U00323,28.657009,76.860988,28.678601,76.878904,07:37,457,46,2.965,0.4047,0,0,0.8325,415,06:55,0,8.6
U00324,28.807309,76.914089,28.50467,77.312159,07:00,420,63,51.26,0.714,10,1,0.5999,381,06:21,0,7.0
U00325,28.713242,76.914659,28.401453,77.000652,08:31,511,52,35.607,0.7083,3,1,0.6931,400,06:40,4,5.3
U00326,28.786108,77.14716,28.51323,76.980442,07:17,437,60,34.358,0.1358,4,0,0.4707,360,06:00,0,7.3
U00327,28.655707,77.309828,28.492709,76.891513,09:38,578,22,44.582,0.0566,1,0,0.4157,505,08:25,5,7.0
U00328,28.7038,77.063262,28.578042,77.13445,08:43,523,37,15.585,0.842,0,1,0.8609,436,07:16,2,4.8
U00329,28.538315,77.015341,28.826527,76.975483,08:37,517,75,32.227,0.7009,14,1,0.6167,433,07:13,1,11.3
U00330,28.752749,77.230579,28.586169,77.269855,08:31,511,61,18.881,0.175,7,1,0.4971,404,06:44,2,4.2
U00331,28.497154,77.21871,28.80569,77.188211,09:35,575,78,34.376,0.68,6,0,0.5923,521,08:41,3,7.8
U00332,28.733503,76.965846,28.666694,76.841997,08:06,486,87,14.153,0.3295,11,1,0.4334,396,06:36,3,1.9
U00333,28.813145,76.922021,28.403655,77.128494,07:29,449,41,49.692,0.0568,19,0,0.2829,387,06:27,3,8.5
U00334,28.463409,77.022483,28.490594,76.958236,08:14,494,34,6.958,0.2288,18,0,0.4806,424,07:04,1,9.0
U00335,28.694902,77.235558,28.847013,76.847837,07:50,470,38,41.355,0.7558,26,1,0.559,420,07:00,3,3.2
U00336,28.445646,77.194482,28.690003,77.155877,08:43,523,57,27.384,0.3907,3,0,0.5432,428,07:08,3,8.4
U00337,28.748344,77.179585,28.846182,76.944506,08:43,523,33,25.324,0.5449,5,0,0.6592,409,06:49,0,7.5
U00338,28.440557,77.263009,28.548858,77.298814,09:04,544,44,12.519,0.1365,15,0,0.4234,426,07:06,5,5.7
U00339,28.849251,76.981336,28.74395,77.132424,08:23,503,28,18.772,0.0927,7,0,0.3247,442,07:22,2,5.7
U00340,28.465956,77.013239,28.770572,76.946684,08:19,499,43,34.43,0.2393,3,1,0.4864,471,07:51,0,10.2
U00341,28.860263,76.861593,28.868336,77.339355,09:22,562,86,46.454,0.4725,14,1,0.4865,459,07:39,0,8.1
U00342,28.784424,77.28306,28.408725,77.118685,08:57,537,46,44.664,0.847,12,1,0.6693,515,08:35,1,12.8
U00343,28.684967,77.137039,28.857074,76.924391,08:59,539,71,28.173,0.7634,10,1,0.6927,504,08:24,3,2.8
U00344,28.77566,76.992042,28.587963,77.103794,07:42,462,47,23.501,0.1601,5,0,0.4389,360,06:00,1,7.1
U00345,28.781655,76.875402,28.802236,77.329268,08:02,482,47,44.214,0.0715,1,1,0.3723,431,07:11,3,4.9
U00346,28.854093,77.208939,28.661462,77.056347,07:08,428,64,26.024,0.2255,9,1,0.4418,360,06:00,4,8.3
U00347,28.521624,77.221856,28.671032,77.056926,08:27,507,23,23.104,0.8523,17,0,0.7292,469,07:49,6,9.3
U00348,28.683236,77.179751,28.572501,77.075175,09:21,561,41,15.962,0.5158,23,1,0.5503,515,08:35,2,2.1
U00349,28.445624,76.943928,28.797667,76.982853,08:47,527,25,39.261,0.8069,0,0,0.7284,478,07:58,4,11.0
U00350,28.69576,77.30574,28.526727,76.92251,09:31,571,29,41.766,0.3696,28,1,0.3346,530,08:50,0,18.8
U00351,28.48222,77.224111,28.636276,77.135253,09:14,554,68,19.172,0.5904,8,1,0.7105,468,07:48,1,8.9
U00352,28.671176,77.175456,28.668884,77.296042,09:49,589,28,11.747,0.5947,10,0,0.7423,502,08:22,4,3.7
U00353,28.674767,77.171981,28.75641,77.215222,09:44,584,30,9.993,0.6267,33,0,0.5293,550,09:10,1,6.5
U00354,28.623673,77.301222,28.626385,76.889056,09:01,541,57,40.16,0.4702,1,1,0.6306,424,07:04,0,6.4
U00355,28.650863,77.313437,28.726536,77.044433,09:35,575,41,27.517,0.2392,8,1,0.501,502,08:22,6,4.7
U00356,28.766683,77.143775,28.632941,76.842701,07:15,435,24,32.842,0.4285,8,0,0.6178,360,06:00,0,11.6
U00357,28.783637,77.052501,28.716474,76.99705,07:15,435,86,9.202,0.9748,15,1,0.7861,415,06:55,3,1.0
U00358,28.636234,77.025504,28.723589,77.181382,09:07,547,84,18.018,0.2721,0,1,0.5816,489,08:09,0,9.4
U00359,28.687805,77.25773,28.740532,76.988019,09:32,572,58,26.907,0.7248,3,1,0.7528,454,07:34,2,14.5
U00360,28.846993,77.168749,28.795184,77.268685,08:25,505,54,11.291,0.9447,0,1,0.8968,400,06:40,3,14.1
U00361,28.457472,76.879406,28.659547,77.083466,07:31,451,75,29.995,0.5663,16,0,0.6097,428,07:08,2,13.1
U00362,28.45621,76.912515,28.492774,77.181276,09:47,587,88,26.54,0.4893,1,0,0.6157,500,08:20,1,4.7
U00363,28.4421,77.299095,28.726228,77.290771,09:15,555,22,31.549,0.1208,12,0,0.4035,460,07:40,1,15.3
U00364,28.715774,77.291094,28.437017,77.188233,08:19,499,22,32.522,0.7533,28,1,0.4249,466,07:46,1,9.8
U00365,28.600932,77.325435,28.505098,77.297636,09:43,583,39,10.977,0.9115,10,1,0.8412,477,07:57,3,15.1
U00366,28.771674,77.058204,28.780236,77.252113,08:59,539,37,18.891,0.9807,2,1,0.9118,502,08:22,1,13.4
U00367,28.722191,77.239871,28.608834,77.129203,09:49,589,82,16.564,0.2017,8,1,0.4909,470,07:50,0,9.6
U00368,28.560146,77.262395,28.639061,76.991589,07:00,420,53,27.817,0.9201,8,1,0.8118,400,06:40,3,6.8
U00369,28.831216,77.001005,28.873951,76.992053,07:25,445,75,4.823,0.3703,9,0,0.7016,360,06:00,0,19.8
U00370,28.766015,76.914122,28.512883,77.286419,07:58,478,65,45.845,0.6192,15,1,0.4856,435,07:15,0,1.0
U00371,28.529857,77.348483,28.409385,76.867481,09:08,548,69,48.777,0.2237,26,0,0.224,468,07:48,6,7.1
U00372,28.574812,76.855412,28.453459,77.320133,09:55,595,86,47.261,0.2484,12,0,0.4311,499,08:19,1,1.0
U00373,28.550931,77.144641,28.517361,77.0068,07:50,470,59,13.947,0.619,5,1,0.7654,395,06:35,0,8.6
U00374,28.475654,77.171608,28.748442,77.216824,09:53,593,73,30.599,0.4848,20,0,0.5766,499,08:19,1,9.8
U00375,28.470936,77.187713,28.772395,77.008315,08:01,481,35,37.764,0.9644,1,1,0.8677,385,06:25,0,4.8
U00376,28.849341,76.97037,28.671435,77.326184,09:08,548,34,39.833,0.2645,21,0,0.3648,495,08:15,3,5.2
U00377,28.610194,77.208005,28.522422,76.858602,09:36,576,58,35.415,0.878,12,1,0.764,469,07:49,5,1.4
U00378,28.583994,76.950364,28.650436,77.020193,07:44,464,82,10.036,0.4605,29,0,0.5275,436,07:16,3,10.3
U00379,28.750249,77.26281,28.40718,77.282405,08:14,494,18,38.128,0.1346,15,0,0.3475,422,07:02,5,5.7
U00380,28.665437,76.95175,28.727264,76.979769,07:18,438,52,7.386,0.2391,35,0,0.3876,360,06:00,0,10.1
U00381,28.849347,77.19532,28.694863,76.980566,08:07,487,30,27.018,0.7557,12,1,0.7036,395,06:35,3,5.4
U00382,28.774545,77.239541,28.410462,77.298363,10:03,603,81,40.816,0.8266,10,1,0.704,552,09:12,4,9.2
U00383,28.630097,76.936362,28.792166,77.263597,09:20,560,53,36.607,0.0396,11,0,0.3801,444,07:24,3,11.7
U00384,28.580653,76.961373,28.766445,76.893943,09:30,570,18,21.645,0.41,17,0,0.6037,452,07:32,5,10.4
U00385,28.873583,77.237343,28.547947,77.135892,08:31,511,15,37.467,0.4942,6,1,0.451,480,08:00,2,9.1
U00386,28.744525,76.883859,28.704981,76.953932,07:52,472,62,8.11,0.615,17,1,0.6937,443,07:23,4,7.5
U00387,28.856573,76.937288,28.688717,76.949721,08:10,490,32,18.671,0.6506,19,1,0.6221,412,06:52,2,10.4
U00388,28.45687,77.072321,28.468727,77.153856,08:53,533,18,8.065,0.8306,2,1,0.8287,495,08:15,5,5.0
U00389,28.808256,77.314393,28.492764,76.903172,08:04,484,26,53.161,0.2734,4,0,0.4201,458,07:38,5,7.0
U00390,28.705795,77.126558,28.727939,77.079587,07:53,473,26,5.192,0.1119,10,1,0.4426,372,06:12,2,9.7
U00391,28.458522,77.037716,28.848105,76.970469,08:55,535,40,43.739,0.1865,3,1,0.5163,472,07:52,3,15.7
U00392,28.682364,77.338969,28.676616,77.2755,08:27,507,68,6.213,0.9368,0,1,0.8983,401,06:41,2,4.9
U00393,28.729326,77.076493,28.67255,77.122792,09:02,542,79,7.748,0.5467,8,1,0.7828,450,07:30,0,3.6
U00394,28.405905,77.061205,28.710407,76.949706,07:43,463,54,35.51,0.2191,27,0,0.3797,377,06:17,2,9.4
U00395,28.618073,77.049939,28.611478,77.312497,07:38,458,86,25.594,0.7859,40,1,0.5916,400,06:40,1,14.0
U00396,28.796192,76.999212,28.426003,77.259677,08:09,489,74,48.274,0.587,6,0,0.4655,395,06:35,6,12.1
U00397,28.541772,77.006104,28.590322,76.975299,08:15,495,27,6.17,0.3673,1,0,0.6365,465,07:45,3,8.1
U00398,28.620103,77.190797,28.832121,77.330136,09:56,596,70,27.169,0.0183,6,0,0.3941,545,09:05,2,14.1
U00399,28.612311,76.860826,28.786374,76.976547,09:39,579,32,22.371,0.7828,3,1,0.8135,477,07:57,6,1.0
U00400,28.544925,77.187727,28.845163,76.989248,08:47,527,87,38.538,0.7174,23,0,0.5471,440,07:20,0,13.1
U00401,28.840852,76.942614,28.473359,77.036841,07:31,451,78,41.808,0.2621,0,0,0.4307,407,06:47,2,6.4
U00402,28.775021,77.035946,28.64286,76.924051,07:24,444,19,18.268,0.2656,16,0,0.4382,360,06:00,4,11.1
U00403,28.453082,76.914735,28.68067,77.190378,07:45,465,27,36.903,0.2715,21,1,0.3608,395,06:35,1,13.0
U00404,28.878577,77.121903,28.500764,77.124242,07:35,455,48,41.938,0.6704,14,1,0.5662,362,06:02,2,9.0
U00405,28.822016,77.211969,28.496466,77.296176,09:26,566,70,37.052,0.2942,8,0,0.3989,532,08:52,2,8.4
U00406,28.536276,77.020874,28.775376,76.962846,07:01,421,56,27.137,0.3104,5,1,0.4556,388,06:28,0,6.0
U00407,28.80171,76.923342,28.722489,76.926818,09:49,589,21,8.8,0.3766,35,0,0.5104,471,07:51,1,16.5
U00408,28.451081,76.955518,28.71065,77.022898,08:38,518,62,29.553,0.9802,12,1,0.7594,407,06:47,1,9.7
U00409,28.87957,77.257238,28.528154,76.914515,08:17,497,63,51.295,0.4601,1,1,0.6539,439,07:19,2,9.1
U00410,28.719529,76.976501,28.643249,77.322537,09:53,593,84,34.733,0.3774,0,0,0.6914,481,08:01,0,15.5
U00411,28.71206,77.235098,28.411074,77.205898,09:34,574,34,33.53,0.47,4,0,0.6403,472,07:52,3,5.5
U00412,28.443412,77.008912,28.462374,77.246058,07:35,455,17,23.241,0.7192,0,1,0.8038,408,06:48,5,6.8
U00413,28.830576,76.936254,28.64876,77.221502,09:47,587,71,34.303,0.8837,6,1,0.7657,529,08:49,0,12.7
U00414,28.41392,77.210927,28.548643,76.963838,07:43,463,67,28.382,0.9908,41,1,0.6145,391,06:31,0,16.9
U00415,28.515597,77.078958,28.863521,76.911735,08:35,515,53,41.922,0.4861,11,1,0.5945,461,07:41,4,8.2
U00416,28.468651,76.855951,28.626313,77.059011,08:26,506,66,26.436,0.4601,6,0,0.6265,458,07:38,1,9.9
U00417,28.772849,77.329571,28.440111,77.2628,08:09,489,28,37.501,0.3303,17,0,0.5066,445,07:25,4,1.0
U00418,28.495138,76.915354,28.408564,77.008563,08:15,495,24,13.23,0.7791,3,0,0.8684,412,06:52,4,14.4
U00419,28.837106,77.020238,28.748124,76.844877,08:44,524,45,19.705,0.6556,0,1,0.6777,464,07:44,0,2.6
U00420,28.715009,77.036245,28.482323,77.176631,09:28,568,82,29.221,0.3634,2,0,0.5948,452,07:32,1,5.3
U00421,28.417358,77.089609,28.49015,76.942032,09:39,579,53,16.518,0.5185,3,1,0.7029,472,07:52,0,8.9
U00422,28.402606,77.240576,28.603427,77.116846,08:54,534,62,25.354,0.2058,18,1,0.3891,505,08:25,0,4.8
U00423,28.424796,76.843106,28.526749,76.847589,09:23,563,89,11.325,0.694,25,0,0.6251,477,07:57,2,1.0
U00424,28.690844,77.315561,28.695957,77.099513,09:42,582,37,21.045,0.2521,5,0,0.4693,499,08:19,4,1.8
U00425,28.784711,77.169455,28.633132,77.04074,07:35,455,51,20.973,0.3495,2,1,0.5795,430,07:10,1,8.5
U00426,28.514505,77.324831,28.453496,77.28901,09:17,557,66,7.62,0.0681,13,0,0.4211,459,07:39,0,15.5
U00427,28.807716,77.256869,28.776676,77.208125,09:55,595,26,5.861,0.2199,13,1,0.5349,521,08:41,0,15.1
U00428,28.427471,77.313197,28.604412,76.858374,07:44,464,45,48.548,0.1949,16,1,0.4918,361,06:01,3,9.9
U00429,28.784463,77.14651,28.6932,77.242656,09:21,561,56,13.788,0.7353,11,1,0.6972,492,08:12,1,8.8
U00430,28.845342,77.022228,28.401892,77.243526,07:52,472,37,53.72,0.6945,4,1,0.7412,410,06:50,0,12.0
U00431,28.770612,77.065886,28.700672,77.178339,08:13,493,31,13.416,0.5381,12,1,0.5966,405,06:45,5,14.6
U00432,28.735098,77.175596,28.535768,77.313941,09:29,569,47,25.901,0.3871,0,1,0.7003,473,07:53,2,8.6
U00433,28.802231,77.057735,28.637298,77.249659,09:21,561,80,26.147,0.8894,28,0,0.6947,466,07:46,1,8.8
U00434,28.419273,77.213153,28.542906,76.951638,09:45,585,46,28.985,0.8841,11,1,0.7816,517,08:37,0,9.0
U00435,28.496855,76.886842,28.878205,77.034588,09:20,560,77,44.716,0.6028,6,1,0.7283,484,08:04,6,13.0
U00436,28.459963,77.263293,28.510804,77.018461,07:45,465,65,24.55,0.6579,11,0,0.6818,360,06:00,3,1.2
U00437,28.642175,76.944136,28.838173,77.097503,09:41,581,24,26.392,0.7965,4,0,0.8126,474,07:54,6,8.1
U00438,28.75769,77.321413,28.840624,77.326394,08:22,502,83,9.218,0.7228,24,0,0.6107,443,07:23,6,10.0
U00439,28.702406,76.919328,28.60208,77.153955,10:06,606,59,25.413,0.2249,5,1,0.5478,522,08:42,3,1.0
U00440,28.808543,76.905874,28.545921,76.999599,08:15,495,57,30.543,0.5034,29,1,0.4134,459,07:39,4,12.6
U00441,28.474502,77.254057,28.582897,77.320174,07:01,421,67,13.652,0.1519,34,1,0.4368,368,06:08,5,13.4
U00442,28.752618,77.257538,28.874883,77.197138,08:47,527,18,14.79,0.8094,7,0,0.8784,454,07:34,1,1.0
U00443,28.49266,77.216767,28.697022,76.975701,08:47,527,33,32.675,0.6536,23,0,0.5519,470,07:50,3,5.9
